t_s,nu,eclipsed,p_gen_w,p_house_w,p_surplus_w
15930.0,1.000000,0,519.3735,45.00,474.3735
15940.0,1.000000,0,519.7027,45.00,474.7027
15950.0,1.000000,0,520.0519,45.00,475.0519
15960.0,1.000000,0,520.4209,45.00,475.4209
15970.0,1.000000,0,520.8096,45.00,475.8096
15980.0,1.000000,0,521.2176,45.00,476.2176
15990.0,1.000000,0,521.6448,45.00,476.6448
16000.0,1.000000,0,522.0909,45.00,477.0909
16010.0,1.000000,0,522.5556,45.00,477.5556
16020.0,1.000000,0,523.0387,45.00,478.0387
16030.0,1.000000,0,523.5398,45.00,478.5398
16040.0,1.000000,0,524.0588,45.00,479.0588
16050.0,1.000000,0,524.5952,45.00,479.5952
16060.0,1.000000,0,525.1488,45.00,480.1488
16070.0,1.000000,0,525.7193,45.00,480.7193
16080.0,1.000000,0,526.3063,45.00,481.3063
16090.0,1.000000,0,526.9095,45.00,481.9095
16100.0,1.000000,0,527.5286,45.00,482.5286
16110.0,1.000000,0,528.1631,45.00,483.1631
16120.0,1.000000,0,528.8128,45.00,483.8128
16130.0,1.000000,0,529.4773,45.00,484.4773
16140.0,1.000000,0,530.1562,45.00,485.1562
16150.0,1.000000,0,530.8491,45.00,485.8491
16160.0,1.000000,0,531.5556,45.00,486.5556
16170.0,1.000000,0,532.2754,45.00,487.2754
16180.0,1.000000,0,533.0081,45.00,488.0081
16190.0,1.000000,0,533.7532,45.00,488.7532
16200.0,1.000000,0,534.5103,45.00,489.5103
16210.0,1.000000,0,535.2791,45.00,490.2791
16220.0,1.000000,0,536.0591,45.00,491.0591
16230.0,1.000000,0,536.8498,45.00,491.8498
16240.0,1.000000,0,537.6510,45.00,492.6510
16250.0,1.000000,0,538.4620,45.00,493.4620
16260.0,1.000000,0,539.2826,45.00,494.2826
16270.0,1.000000,0,540.1123,45.00,495.1123
16280.0,1.000000,0,540.9505,45.00,495.9505
16290.0,1.000000,0,541.7970,45.00,496.7970
16300.0,1.000000,0,542.6512,45.00,497.6512
16310.0,1.000000,0,543.5128,45.00,498.5128
16320.0,1.000000,0,544.3812,45.00,499.3812
16330.0,1.000000,0,545.2560,45.00,500.2560
16340.0,1.000000,0,546.1367,45.00,501.1367
16350.0,1.000000,0,547.0230,45.00,502.0230
16360.0,1.000000,0,547.9144,45.00,502.9144
16370.0,1.000000,0,548.8103,45.00,503.8103
16380.0,1.000000,0,549.7105,45.00,504.7105
16390.0,1.000000,0,550.6143,45.00,505.6143
16400.0,1.000000,0,551.5214,45.00,506.5214
16410.0,1.000000,0,552.4314,45.00,507.4314
16420.0,1.000000,0,553.3437,45.00,508.3437
16430.0,1.000000,0,554.2579,45.00,509.2579
16440.0,1.000000,0,555.1736,45.00,510.1736
16450.0,1.000000,0,556.0904,45.00,511.0904
16460.0,1.000000,0,557.0077,45.00,512.0077
16470.0,1.000000,0,557.9252,45.00,512.9252
16480.0,1.000000,0,558.8424,45.00,513.8424
16490.0,1.000000,0,559.7589,45.00,514.7589
16500.0,1.000000,0,560.6742,45.00,515.6742
16510.0,1.000000,0,561.5879,45.00,516.5879
16520.0,1.000000,0,562.4997,45.00,517.4997
16530.0,1.000000,0,563.4089,45.00,518.4089
16540.0,1.000000,0,564.3153,45.00,519.3153
16550.0,1.000000,0,565.2185,45.00,520.2185
16560.0,1.000000,0,566.1179,45.00,521.1179
16570.0,1.000000,0,567.0132,45.00,522.0132
16580.0,1.000000,0,567.9040,45.00,522.9040
16590.0,1.000000,0,568.7899,45.00,523.7899
16600.0,1.000000,0,569.6705,45.00,524.6705
16610.0,1.000000,0,570.5453,45.00,525.5453
16620.0,1.000000,0,571.4141,45.00,526.4141
16630.0,1.000000,0,572.2763,45.00,527.2763
16640.0,1.000000,0,573.1317,45.00,528.1317
16650.0,1.000000,0,573.9798,45.00,528.9798
16660.0,1.000000,0,574.8203,45.00,529.8203
16670.0,1.000000,0,575.6528,45.00,530.6528
16680.0,1.000000,0,576.4769,45.00,531.4769
16690.0,1.000000,0,577.2924,45.00,532.2924
16700.0,1.000000,0,578.0987,45.00,533.0987
16710.0,1.000000,0,578.8957,45.00,533.8957
16720.0,1.000000,0,579.6829,45.00,534.6829
16730.0,1.000000,0,580.4600,45.00,535.4600
16740.0,1.000000,0,581.2267,45.00,536.2267
16750.0,1.000000,0,581.9826,45.00,536.9826
16760.0,1.000000,0,582.7275,45.00,537.7275
16770.0,1.000000,0,583.4610,45.00,538.4610
16780.0,1.000000,0,584.1828,45.00,539.1828
16790.0,1.000000,0,584.8926,45.00,539.8926
16800.0,1.000000,0,585.5902,45.00,540.5902
16810.0,1.000000,0,586.2751,45.00,541.2751
16820.0,1.000000,0,586.9473,45.00,541.9473
16830.0,1.000000,0,587.6063,45.00,542.6063
16840.0,1.000000,0,588.2519,45.00,543.2519
16850.0,1.000000,0,588.8838,45.00,543.8838
16860.0,1.000000,0,589.5018,45.00,544.5018
16870.0,1.000000,0,590.1056,45.00,545.1056
16880.0,1.000000,0,590.6950,45.00,545.6950
16890.0,1.000000,0,591.2698,45.00,546.2698
16900.0,1.000000,0,591.8296,45.00,546.8296
16910.0,1.000000,0,592.3744,45.00,547.3744
16920.0,1.000000,0,592.9038,45.00,547.9038
16930.0,1.000000,0,593.4177,45.00,548.4177
16940.0,1.000000,0,593.9158,45.00,548.9158
16950.0,1.000000,0,594.3980,45.00,549.3980
16960.0,1.000000,0,594.8640,45.00,549.8640
16970.0,1.000000,0,595.3137,45.00,550.3137
16980.0,1.000000,0,595.7469,45.00,550.7469
16990.0,1.000000,0,596.1635,45.00,551.1635
17000.0,1.000000,0,596.5632,45.00,551.5632
17010.0,1.000000,0,596.9459,45.00,551.9459
17020.0,1.000000,0,597.3114,45.00,552.3114
17030.0,1.000000,0,597.6597,45.00,552.6597
17040.0,1.000000,0,597.9906,45.00,552.9906
17050.0,1.000000,0,598.3039,45.00,553.3039
17060.0,1.000000,0,598.5995,45.00,553.5995
17070.0,1.000000,0,598.8773,45.00,553.8773
17080.0,1.000000,0,599.1373,45.00,554.1373
17090.0,1.000000,0,599.3792,45.00,554.3792
17100.0,1.000000,0,599.6030,45.00,554.6030
17110.0,1.000000,0,599.8087,45.00,554.8087
17120.0,1.000000,0,599.9961,45.00,554.9961
17130.0,1.000000,0,600.1652,45.00,555.1652
17140.0,1.000000,0,600.3159,45.00,555.3159
17150.0,1.000000,0,600.4481,45.00,555.4481
17160.0,1.000000,0,600.5618,45.00,555.5618
17170.0,1.000000,0,600.6570,45.00,555.6570
17180.0,1.000000,0,600.7336,45.00,555.7336
17190.0,1.000000,0,600.7915,45.00,555.7915
17200.0,1.000000,0,600.8309,45.00,555.8309
17210.0,1.000000,0,600.8515,45.00,555.8515
17220.0,1.000000,0,600.8535,45.00,555.8535
17230.0,1.000000,0,600.8369,45.00,555.8369
17240.0,1.000000,0,600.8016,45.00,555.8016
